panel_id,city,arrondissement,latitude,longitude,address,district,format,screen_type,visibility_score,daily_traffic,audience_csp_plus,audience_young_active,availability,maintenance_status,mall_name,poi_nearby,price_per_day
75-851-117-0157,Paris,17,48.8988934,2.3292196,1 AVENUE DE LA PORTE DE SAINT OUEN,Quartier Affaires,Totem digital,mall_screen,78.22,223512,88.05,69.06,True,ok,Grand Centre,aéroport,29
75-851-117-0158,Paris,17,48.8757609,2.2946425,9 AVENUE MAC MAHON,Gare,Écran galerie,premium_digital,83.61,149927,25.04,26.63,True,ok,Retail Avenue,stade,16
75-851-117-0159,Paris,17,48.8860946,2.2960098,183 RUE DE COURCELLES,Zone Commerciale,Écran galerie,digital,72.7,200783,31.06,80.12,True,ok,Carmila Shopping,restaurant,20
75-851-118-0049,Paris,18,48.8931035,2.3275624,90 AVENUE SAINT OUEN,Zone Commerciale,Totem digital,premium_digital,53.59,116852,70.94,43.57,True,ok,Carrefour City Mall,aéroport,23
75-851-118-0050,Paris,18,48.8838526,2.328108,FACE 140 BOULEVARD DE CLICHY,Quartier Affaires,DOOH 2m2,premium_digital,77.63,259332,25.25,65.77,True,ok,Carrefour City Mall,université,27
75-851-118-0051,Paris,18,48.8918798,2.3495594,6 BOULEVARD ORNANO,Université,Grand format digital,premium_digital,68.52,106894,64.49,48.83,True,ok,Retail Avenue,centre commercial,23
75-851-118-0052,Paris,18,48.8902176,2.3600255,2 RUE DE LA CHAPELLE,Premium,DOOH 8m2,street_digital,57.11,104672,42.72,86.52,False,ok,Galerie Marchande,cinéma,20
75-851-118-0053,Paris,18,48.8998033,2.3702396,7 AVENUE PTE D'AUBERVILLIERS,Retail Park,Écran galerie,premium_digital,90.76,144085,86.01,52.11,True,ok,Carrefour City Mall,aéroport,23
75-851-118-0054,Paris,18,48.8836963,2.3479951,FACE 26 BD DE ROCHECHOUART,Premium,Grand format digital,mall_screen,59.7,254511,74.12,30.11,True,ok,Galerie Marchande,centre commercial,30
75-851-118-0055,Paris,18,48.8916829,2.3349947,FACE 187 RUE MARCADET,Centre,Grand format digital,premium_digital,64.33,150138,68.11,71.48,False,ok,Retail Avenue,université,24
75-851-119-0095,Paris,19,48.8902595,2.398376,20 AVENUE DE LA PORTE DE PANTIN,Université,Totem digital,street_digital,76.13,174876,86.25,80.25,True,maintenance,Galerie Marchande,cinéma,29
75-851-119-0096,Paris,19,48.8896869,2.3958133,PLACE DE LA PORTE DE PANTIN / BD SERURIER,Centre,DOOH 8m2,mall_screen,59.14,165692,93.48,55.63,True,ok,Retail Avenue,stade,25
75-851-119-0097,Paris,19,48.8852045,2.3901369,16 RUE GOUBET,Zone Commerciale,Totem digital,street_digital,74.64,181923,33.99,44.14,True,ok,Galerie Marchande,université,17
75-851-119-0098,Paris,19,48.8878104,2.3735673,54 AVENUE DE FLANDRE,Zone Commerciale,Grand format digital,mall_screen,55.05,102163,38.39,32.67,True,ok,Carrefour City Mall,stade,18
75-851-119-0099,Paris,19,48.8784561,2.3742434,105 AVENUE SIMON BOLIVAR,Gare,Grand format digital,street_digital,59.99,280732,55.89,49.36,True,ok,Carmila Shopping,gare,26
75-851-119-0101,Paris,19,48.8760841,2.3813166,FACE 10 RUE BOTZARIS,Zone Commerciale,Écran galerie,street_digital,59.22,58422,90.19,19.71,True,ok,Carmila Shopping,université,19
75-851-119-0102,Paris,19,48.8906044,2.3766608,FACE 98 AVENUE DE FLANDRE,Centre,DOOH 2m2,street_digital,55.72,73601,21.83,17.42,True,ok,Retail Avenue,cinéma,22
75-851-119-0103,Paris,19,48.8788145,2.3783854,29 RUE MANIN,Centre,Grand format digital,mall_screen,87.48,221581,24.61,71.94,True,ok,Retail Avenue,restaurant,19
75-851-119-0104,Paris,19,48.8827445,2.3704033,2 AVENUE  JEAN JAURES,Université,Écran galerie,mall_screen,79.6,52545,43.14,21.11,True,ok,Galerie Marchande,restaurant,21
75-851-119-0105,Paris,19,48.9006645,2.3868957,PLACE AUGUSTE BARON,Premium,DOOH 8m2,premium_digital,86.82,289052,22.75,23.88,True,ok,Retail Avenue,cinéma,20
75-851-120-0095,Paris,20,48.8605146,2.4091763,RUE DES FRERES FLAVIEN,Premium,Écran galerie,street_digital,71.54,149765,22.43,30.13,True,ok,Carmila Shopping,stade,30
75-851-120-0094,Paris,20,48.855458,2.4100893,RUE DE BELLEVILLE,Zone Commerciale,Totem digital,mall_screen,45.81,152818,53.24,35.58,True,maintenance,Galerie Marchande,aéroport,29
75-851-120-0097,Paris,20,48.8467405,2.4157904,39 BOULEVARD MORTIER,Centre,Écran galerie,mall_screen,53.07,200128,39.31,79.54,True,ok,Galerie Marchande,centre commercial,27
75-851-120-0091,Paris,20,48.873139,2.4087156,AVENUE DE LA PTE DE VINCENNES,Zone Commerciale,Écran galerie,premium_digital,45.36,99861,45.57,26.82,True,ok,Grand Centre,stade,19
75-851-120-0096,Paris,20,48.8563903,2.4047547,54 RUE DE BAGNOLET,Université,Totem digital,digital,89.36,97184,65.22,68.19,True,ok,Carmila Shopping,université,26
75-851-120-0092,Paris,20,48.8769489,2.4065464,118 BOULEVARD MORTIER,Gare,Totem digital,mall_screen,93.95,237043,87.28,53.12,True,ok,Retail Avenue,aéroport,19
75-851-120-0093,Paris,20,48.8769049,2.4118824,115 RUE DES PYRENEES,Gare,Totem digital,digital,74.09,289428,47.66,48.96,True,ok,Carmila Shopping,restaurant,26
75-851-120-0089,Paris,20,48.8573679,2.3990438,97 BOULEVARD DAVOUT,Premium,Écran galerie,street_digital,49.05,163178,93.08,34.91,True,ok,Carrefour City Mall,université,19
75-851-120-0088,Paris,20,48.8667049,2.4087445,173 BOULEVARD DAVOUT,Quartier Affaires,Totem digital,street_digital,85.03,187645,48.59,33.35,False,ok,Carmila Shopping,cinéma,24
75-851-102-0042,Paris,2,48.8644741,2.3514546,81 BOULEVARD DE SEBASTOPOL,Premium,DOOH 2m2,digital,71.93,97889,55.73,44.02,False,ok,Carrefour City Mall,université,27
75-851-104-0079,Paris,4,48.8474391,2.3653608,FACE AU 1 BOULEVARD MORLAND SUR TPC,Retail Park,DOOH 2m2,digital,56.45,219779,40.58,33.18,True,ok,Grand Centre,université,19
75-851-105-0052,Paris,5,48.8372612,2.3479138,40 BOULEVARD PORT ROYAL DEVANT LA POSTE,Centre,DOOH 2m2,digital,62.97,109816,89.49,69.67,True,ok,Grand Centre,restaurant,18
75-851-105-0053,Paris,5,48.8474458,2.3531453,44 RUE DES FOSSES ST BERNARD,Retail Park,Totem digital,premium_digital,68.31,73637,74.08,52.02,True,ok,Carrefour City Mall,aéroport,20
75-851-105-0054,Paris,5,48.8368651,2.3517829,22 AVENUE DES GOBELINS,Zone Commerciale,Totem digital,mall_screen,78.24,112148,29.12,71.18,True,ok,Retail Avenue,centre commercial,30
75-851-105-0055,Paris,5,48.8434947,2.364348,13 PLACE VALHUBERT,Retail Park,Totem digital,premium_digital,45.1,254498,46.53,30.89,True,ok,Grand Centre,restaurant,21
75-851-105-0056,Paris,5,48.8493108,2.3560423,BOULEVARD SAINT GERMAIN,Gare,DOOH 2m2,digital,70.87,198705,52.27,33.02,True,ok,Retail Avenue,cinéma,21
75-851-109-0088,Paris,9,48.8823636,2.3419242,47 BOULEVARD DE ROCHECHOUART SUR TPC,Université,Totem digital,street_digital,78.62,209235,22.91,66.6,True,ok,Galerie Marchande,centre commercial,26
75-851-110-0159,Paris,10,48.8698338,2.3544225,1-3 BD DE STRASBOURG,Zone Commerciale,Totem digital,mall_screen,90.89,124431,90.51,25.02,True,ok,Retail Avenue,restaurant,26
75-851-110-0161,Paris,10,48.8761282,2.3607175,156 RUE DU FBG ST MARTIN,Université,DOOH 2m2,street_digital,50.49,188574,36.67,87.21,True,ok,Retail Avenue,centre commercial,23
75-851-110-0162,Paris,10,48.8702339,2.3504785,24 BOULEVARD BONNE NOUVELLE,Quartier Affaires,DOOH 2m2,premium_digital,63.13,149075,80.77,49.43,False,ok,Galerie Marchande,université,25
75-851-110-0163,Paris,10,48.8784972,2.3540485,BOULEVARD MAGENTA / ANGLE RUE LAFAYETTE,Centre,Grand format digital,street_digital,58.47,225665,27.24,42.19,True,ok,Retail Avenue,université,18
75-851-110-0164,Paris,10,48.877332,2.355299,BOULEVARD MAGENTA,Premium,Grand format digital,mall_screen,59.46,124374,29.5,54.17,True,ok,Galerie Marchande,restaurant,29
75-851-110-0165,Paris,10,48.8784064,2.3701271,PLACE DU COLONEL FABIEN,Zone Commerciale,Totem digital,digital,96.48,78758,32.32,57.4,True,ok,Grand Centre,université,21
75-851-110-0166,Paris,10,48.8761224,2.3683525,PLACE SIMON ET CYLA WIESENTHAL,Premium,Écran galerie,premium_digital,78.99,289069,35.83,64.21,True,ok,Carrefour City Mall,aéroport,22
75-851-110-0167,Paris,10,48.879086,2.3624231,2 RUE DU CHATEAU LANDON,Premium,DOOH 8m2,street_digital,47.89,172295,86.38,25.35,True,ok,Carrefour City Mall,gare,28
75-851-110-0168,Paris,10,48.8739761,2.3702621,FACE 24 AVENUE CLAUDE VELLEFAUX,Université,DOOH 8m2,premium_digital,51.49,74566,79.26,46.76,True,maintenance,Retail Avenue,restaurant,22
75-851-110-0169,Paris,10,48.8787947,2.3540857,1 BOULEVARD DE DENAIN,Premium,Grand format digital,mall_screen,66.4,145943,65.37,48.71,False,ok,Carrefour City Mall,gare,16
75-851-111-0029,Paris,11,48.8542993,2.3959684,79 BOULEVARD DE CHARONNE,Retail Park,Totem digital,digital,65.48,163985,73.95,88.4,True,ok,Carmila Shopping,stade,19
75-851-111-0031,Paris,11,48.8628274,2.3869007,132 AVENUE DE LA REPUBLIQUE,Zone Commerciale,Grand format digital,premium_digital,82.54,54685,50.31,36.34,True,ok,Grand Centre,restaurant,25
75-851-111-0032,Paris,11,48.8501234,2.3986152,21 BOULEVARD DE CHARONNE,Université,Grand format digital,mall_screen,78.53,133893,61.86,89.02,True,ok,Carrefour City Mall,université,17
75-851-111-0033,Paris,11,48.8587474,2.3842296,135 RUE DE LA ROQUETTE,Retail Park,Écran galerie,street_digital,49.18,188067,77.38,49.65,True,ok,Galerie Marchande,gare,24
75-851-111-0034,Paris,11,48.8585321,2.3895782,8 BD DE MENILMONTANT,Retail Park,Totem digital,mall_screen,54.57,199606,26.96,52.49,True,ok,Grand Centre,restaurant,17
75-851-111-0035,Paris,11,48.8631861,2.3855644,101 AVENUE DE LA REPUBLIQUE,Centre,DOOH 8m2,street_digital,74.09,192532,92.32,27.88,True,maintenance,Grand Centre,aéroport,15
75-851-111-0036,Paris,11,48.8564947,2.3940702,BOULEVARD DE CHARONNE,Centre,Totem digital,mall_screen,54.25,224137,62.42,72.94,True,ok,Galerie Marchande,restaurant,30
75-851-111-0037,Paris,11,48.8662502,2.3835711,129 BOULEVARD DE MENILMONTANT SUR TPC,Retail Park,Totem digital,mall_screen,84.25,142368,91.39,68.29,False,ok,Grand Centre,gare,30
75-851-111-0038,Paris,11,48.8640749,2.385982,FACE 81 BOULEVARD DE MENILMONTANT SUR TPC,Zone Commerciale,Grand format digital,mall_screen,78.87,251764,69.43,17.95,False,ok,Galerie Marchande,cinéma,16
75-851-111-0039,Paris,11,48.8512601,2.398314,FACE 33 BOULEVARD DE CHARONNE,Premium,Totem digital,premium_digital,70.95,69531,81.26,17.67,False,ok,Retail Avenue,stade,24
75-851-111-0041,Paris,11,48.863117,2.3871903,BD MENILMONTANT/AV DE LA  REPUBLIQUE,Retail Park,Grand format digital,street_digital,93.92,197667,41.7,24.5,False,ok,Carmila Shopping,restaurant,29
75-851-111-0042,Paris,11,48.8496724,2.3936196,282 BD VOLTAIRE,Gare,Totem digital,digital,45.01,260632,94.12,33.3,True,ok,Carrefour City Mall,gare,19
75-851-111-0043,Paris,11,48.8497034,2.3938906,BOULEVARD DES FILLES DU CALVAIRE/106 AMELOT,Retail Park,Grand format digital,mall_screen,58.49,60047,49.22,27.0,True,ok,Grand Centre,gare,24
75-851-111-0044,Paris,11,48.850274,2.3987194,BLD DE CHARONNE / AVENUE DE TAILLEBOURG,Retail Park,DOOH 8m2,street_digital,81.45,284338,20.66,74.08,True,ok,Retail Avenue,aéroport,24
75-851-111-0046,Paris,11,48.8530174,2.3971699,FACE AU 86 BOULEVARD DE CHARONNE,Premium,DOOH 8m2,mall_screen,88.57,215372,47.62,78.96,True,ok,Retail Avenue,restaurant,20
75-851-111-0047,Paris,11,48.8488543,2.3992389,FACE 12 BOULEVARD DE CHARONNE,Centre,DOOH 8m2,street_digital,59.52,153759,37.86,69.59,True,ok,Galerie Marchande,cinéma,27
75-851-112-0188,Paris,12,48.8371108,2.3905118,74 BOULEVARD SOULT,Retail Park,Totem digital,mall_screen,56.38,113932,85.66,23.09,False,ok,Galerie Marchande,restaurant,30
75-851-112-0189,Paris,12,48.8408449,2.3738297,26 QUAI DE LA RAPEE,Zone Commerciale,Grand format digital,mall_screen,86.63,211384,42.27,62.6,True,ok,Carmila Shopping,cinéma,25
75-851-112-0191,Paris,12,48.8280662,2.3899927,RUE ROBERT ETLIN,Zone Commerciale,Totem digital,premium_digital,93.47,70378,73.74,19.38,True,ok,Retail Avenue,aéroport,27
75-851-112-0192,Paris,12,48.8302972,2.3869587,82/84 QUAI DE BERCY,Retail Park,Totem digital,premium_digital,64.63,179155,21.23,84.16,True,ok,Grand Centre,stade,29
75-851-112-0193,Paris,12,48.8333564,2.4023115,86 BOULEVARD PONIATOWSKI,Université,DOOH 2m2,mall_screen,80.38,120141,57.39,77.21,True,ok,Carrefour City Mall,centre commercial,15
75-851-112-0194,Paris,12,48.8441241,2.3693248,FACE 78 QUAI DE LA RAPEE SUR TPC,Zone Commerciale,Totem digital,digital,96.48,95721,32.32,57.4,True,ok,Grand Centre,université,20
75-851-112-0195,Paris,12,48.8343158,2.410579,AV.DAUMESNIL ENTREE PERIPHERIQUE,Centre,DOOH 8m2,mall_screen,71.74,68908,64.74,61.7,True,ok,Retail Avenue,université,28
75-851-112-0196,Paris,12,48.8377035,2.3824864,RUE DE POMMARD/RUE DE BERCY,Université,Grand format digital,premium_digital,54.21,220626,76.2,64.8,False,ok,Carrefour City Mall,université,19
75-851-112-0197,Paris,12,48.8390828,2.3899379,3 BOULEVARD DE REUILLY,Centre,Grand format digital,mall_screen,48.29,239089,59.5,63.58,True,ok,Grand Centre,cinéma,27
75-851-112-0198,Paris,12,48.8399391,2.3822527,BOULEVARD DE BERCY ANGLE RUE CORBINEAU,Retail Park,DOOH 2m2,mall_screen,77.76,72633,43.08,67.13,True,ok,Carmila Shopping,aéroport,27
75-851-112-0199,Paris,12,48.8456798,2.3671354,FACE 98 QUAI DE LA RAPEE,Premium,Totem digital,premium_digital,98.03,99259,85.74,37.67,True,ok,Carmila Shopping,aéroport,16
75-851-112-0201,Paris,12,48.8388362,2.376464,2 BOULEVARD DE BERCY FACE,Quartier Affaires,DOOH 2m2,mall_screen,89.97,253998,53.62,26.79,True,ok,Galerie Marchande,aéroport,30
75-851-112-0202,Paris,12,48.8465348,2.4153277,Rue Bernard Lecache,Retail Park,Grand format digital,mall_screen,49.84,126607,78.51,46.92,True,ok,Grand Centre,cinéma,16
75-851-112-0203,Paris,12,48.831882,2.3985424,68 BOULEVARD PONIATOWSKI,Gare,DOOH 2m2,digital,81.21,207526,69.95,54.34,True,ok,Retail Avenue,stade,17
75-851-112-0204,Paris,12,48.8489094,2.392016,254 rue du Faubourg SAINT ANTOINE / RUE PICPUS,Premium,DOOH 8m2,premium_digital,64.49,51049,55.84,24.56,True,ok,Grand Centre,aéroport,18
75-851-112-0205,Paris,12,48.8489418,2.3920314,FACE 96 COURS DE VINCENNES,Quartier Affaires,Écran galerie,premium_digital,91.5,203844,21.26,75.95,True,ok,Carmila Shopping,gare,20
75-851-112-0206,Paris,12,48.8459902,2.3745272,25BIS BOULEVARD DIDEROT,Zone Commerciale,DOOH 2m2,street_digital,57.4,116345,63.19,17.17,False,ok,Carmila Shopping,restaurant,15
75-851-112-0207,Paris,12,48.8471543,2.3842781,59 BOULEVARD DIDEROT,Premium,DOOH 2m2,mall_screen,63.69,271014,43.14,45.74,True,ok,Carmila Shopping,centre commercial,30
75-851-112-0208,Paris,12,48.8440786,2.411736,6 AVENUE COURTELINE,Quartier Affaires,Grand format digital,digital,67.78,297019,43.07,87.32,False,ok,Carrefour City Mall,stade,20
75-851-112-0209,Paris,12,48.8356835,2.4065759,279 AVENUE DAUMESNIL,Quartier Affaires,Grand format digital,mall_screen,94.59,267479,28.43,82.5,True,ok,Galerie Marchande,stade,24
75-851-112-0211,Paris,12,48.8396072,2.3778795,FACE 8 BOULEVARD DE BERCY,Université,Totem digital,premium_digital,76.53,139624,74.51,57.01,True,ok,Carmila Shopping,restaurant,27
75-851-112-0212,Paris,12,48.8472649,2.3990928,FACE 77 BOULEVARD PICPUS SUR ILOT CENTRAL,Université,Écran galerie,premium_digital,92.49,75823,29.17,28.79,True,maintenance,Grand Centre,aéroport,24
75-851-112-0213,Paris,12,48.8373645,2.3777138,QUAI DE BERCY DEVANT POPB,Centre,Totem digital,mall_screen,76.59,160653,38.98,76.49,False,maintenance,Carmila Shopping,université,18
75-851-112-0214,Paris,12,48.8453049,2.3694502,4 BOULEVARD DIDEROT,Université,Écran galerie,digital,86.62,207770,80.55,73.19,True,ok,Carmila Shopping,restaurant,23
75-851-112-0215,Paris,12,48.8465105,2.4138865,AVENUE PORTE DE VINCENNES,Centre,Écran galerie,premium_digital,49.1,76575,60.81,28.12,True,ok,Carrefour City Mall,université,20
75-851-112-0216,Paris,12,48.8455614,2.3677926,FACE 94/96 QUAI DE LA RAPEE,Gare,DOOH 8m2,digital,97.47,210314,94.29,22.89,False,ok,Retail Avenue,cinéma,21
75-851-112-0217,Paris,12,48.8463511,2.3774648,BOULEVARD DIDEROT,Quartier Affaires,Grand format digital,digital,98.44,113215,65.38,20.5,True,ok,Carrefour City Mall,université,28
75-851-112-0218,Paris,12,48.8465314,2.3668743,FACE 2 BOULEVARD DE LA BASTILLE,Premium,DOOH 2m2,premium_digital,95.26,255694,72.47,68.1,True,ok,Carmila Shopping,centre commercial,18
75-851-112-0219,Paris,12,48.8398484,2.4002793,FACE 10 BOULEVARD DE PICPUS,Retail Park,DOOH 2m2,premium_digital,60.1,227817,60.2,62.87,False,ok,Galerie Marchande,aéroport,24
75-851-112-0221,Paris,12,48.8373212,2.4081881,12 BOULEVARD SOULT,Centre,DOOH 8m2,digital,72.88,185766,72.86,68.36,True,ok,Grand Centre,cinéma,17
75-851-112-0222,Paris,12,48.8369987,2.3915879,FACE 243 RUE DE CHARENTON,Université,DOOH 2m2,mall_screen,79.5,209524,68.91,29.03,True,ok,Grand Centre,restaurant,15
75-851-112-0223,Paris,12,48.8316262,2.3978875,2 AVE PTE DE CHARENTON / BLD PONIATOWSKI,Zone Commerciale,DOOH 8m2,street_digital,95.55,298150,23.9,42.83,True,ok,Carmila Shopping,cinéma,15
75-851-112-0224,Paris,12,48.833544,2.388247,FACE 53 RUE DES PIROGUES DE BERCY,Retail Park,Totem digital,premium_digital,58.87,193967,66.92,78.01,False,ok,Carrefour City Mall,aéroport,26
75-851-112-0225,Paris,12,48.8403509,2.379024,8 PL.DU BATAILLON DU PACIFIQUE,Premium,Totem digital,digital,96.31,281006,42.36,43.36,True,ok,Retail Avenue,gare,15
75-851-112-0226,Paris,12,48.8473841,2.3866275,77 BOULEVARD DIDEROT,Gare,Grand format digital,mall_screen,45.25,184084,47.38,33.68,True,ok,Grand Centre,cinéma,19
75-851-112-0227,Paris,12,48.8469471,2.4109676,120 COURS DE VINCENNES,Zone Commerciale,Grand format digital,digital,56.82,233749,25.13,28.85,False,ok,Carmila Shopping,cinéma,16
75-851-113-0128,Paris,13,48.8292065,2.3434825,89 RUE DE LA GLACIERE,Université,Écran galerie,digital,65.76,162311,78.7,19.65,True,maintenance,Carrefour City Mall,restaurant,18
75-851-113-0129,Paris,13,48.835363,2.3694741,FACE 36 BD DU GENERAL D'ARMEE JEAN SIMON,Centre,Totem digital,mall_screen,51.73,264684,38.96,54.64,True,ok,Carmila Shopping,aéroport,21
75-851-113-0131,Paris,13,48.8310942,2.3560351,1 PLACE D'ITALIE,Retail Park,DOOH 8m2,digital,52.67,181620,70.97,24.52,True,ok,Grand Centre,centre commercial,16
75-851-113-0132,Paris,13,48.8228141,2.3778986,AVENUE BOUTROUX,Retail Park,DOOH 8m2,street_digital,81.7,222303,81.94,39.6,True,ok,Carmila Shopping,université,23
75-851-113-0133,Paris,13,48.8216701,2.3726506,AVENUE BOUTROUX ANGLE AVENUE C.REGAUD,Retail Park,DOOH 8m2,mall_screen,91.53,207904,65.99,22.79,False,ok,Carrefour City Mall,aéroport,30
75-851-113-0134,Paris,13,48.8190194,2.3580372,FACE 6 BOULEVARD KELLERMANN,Premium,DOOH 2m2,mall_screen,71.33,184317,41.17,41.15,True,ok,Galerie Marchande,cinéma,16
75-851-113-0136,Paris,13,48.8199734,2.3724947,PLACE DU DR YERSIN,Retail Park,Écran galerie,street_digital,49.18,154981,77.38,49.65,True,ok,Galerie Marchande,gare,26
75-851-113-0137,Paris,13,48.824497,2.3764712,2 RUE DE PATAY,Centre,DOOH 2m2,digital,65.15,264786,61.91,28.06,False,ok,Galerie Marchande,stade,18
75-851-113-0138,Paris,13,48.830544,2.3527771,FACE 23 /25 BD AUGUSTE BLANQUI,Zone Commerciale,DOOH 2m2,digital,49.84,159205,80.64,43.19,True,ok,Grand Centre,restaurant,16
75-851-113-0139,Paris,13,48.8297125,2.3828214,49 QUAI PANHARD ET LEVASSOR,Premium,Grand format digital,digital,88.27,159597,52.17,45.62,True,ok,Carrefour City Mall,gare,19
75-851-113-0141,Paris,13,48.8263687,2.3779561,25 RUE DU CHEVALERET,Quartier Affaires,Écran galerie,digital,99.59,167252,62.76,62.92,True,ok,Carmila Shopping,centre commercial,22
75-851-113-0142,Paris,13,48.8221324,2.3493054,FACE 24 RUE BRILLAT SAVARIN,Gare,Grand format digital,digital,71.87,154814,48.34,66.15,True,ok,Galerie Marchande,stade,18
75-851-113-0143,Paris,13,48.8384873,2.3724539,13 QUAI D'AUSTERLITZ,Centre,Totem digital,mall_screen,58.35,115852,35.37,69.32,True,ok,Galerie Marchande,centre commercial,30
75-851-113-0144,Paris,13,48.8218,2.36938,BD MASSENA ANGLE RUE NATIONALE,Gare,Écran galerie,digital,94.83,93821,55.71,20.8,False,maintenance,Retail Avenue,centre commercial,28
75-851-113-0146,Paris,13,48.8207395,2.3707932,17 AVENUE DE LA PORTE D'IVRY,Zone Commerciale,DOOH 8m2,street_digital,65.53,123777,87.35,32.6,True,ok,Carmila Shopping,aéroport,25
75-851-113-0147,Paris,13,48.8242844,2.3638289,66 AVENUE D'IVRY,Zone Commerciale,DOOH 2m2,street_digital,95.6,247908,44.86,45.82,True,ok,Galerie Marchande,centre commercial,18
75-851-113-0148,Paris,13,48.8165477,2.3603357,27 AVENUE DE LA PORTE D'ITALIE,Zone Commerciale,Écran galerie,premium_digital,52.15,111140,93.53,66.19,True,ok,Retail Avenue,aéroport,29
75-851-113-0149,Paris,13,48.8196,2.35328,RUE DE LA POTERNE DES PEUPLIERS,Quartier Affaires,DOOH 8m2,mall_screen,79.97,148286,68.53,42.57,True,ok,Carmila Shopping,gare,28
75-851-113-0151,Paris,13,48.832882,2.3643305,88 RUE JEANNE D'ARC,Université,DOOH 8m2,street_digital,84.54,97950,38.9,82.24,False,ok,Carmila Shopping,cinéma,15
75-851-113-0152,Paris,13,48.8195867,2.3574284,8 BOULEVARD KELLERMAN,Premium,DOOH 8m2,premium_digital,92.42,259218,64.37,77.77,True,ok,Grand Centre,aéroport,28
75-851-113-0153,Paris,13,48.842,2.36335,BD DE L'HOPITAL,Université,Écran galerie,mall_screen,84.23,291711,55.89,23.27,True,ok,Galerie Marchande,centre commercial,29
75-851-113-0154,Paris,13,48.8260889,2.343963,233 RUE DE TOLBIAC,Zone Commerciale,Grand format digital,street_digital,71.16,275800,42.03,20.73,True,ok,Grand Centre,stade,23
